size intersection,size union,state,k,mean JI
0,20,filledblack or african americanwhite_,10,0.0
33,187,filledblack or african americanwhite_,110,0.17647058823529413
84,336,filledblack or african americanwhite_,210,0.25
135,485,filledblack or african americanwhite_,310,0.27835051546391754
196,624,filledblack or african americanwhite_,410,0.3141025641025641
259,761,filledblack or african americanwhite_,510,0.3403416557161629
309,911,filledblack or african americanwhite_,610,0.3391877058177827
365,1055,filledblack or african americanwhite_,710,0.3459715639810427
421,1199,filledblack or african americanwhite_,810,0.3511259382819016
477,1343,filledblack or african americanwhite_,910,0.35517498138495907
529,1491,filledblack or african americanwhite_,1010,0.35479543930248153
586,1634,filledblack or african americanwhite_,1110,0.35862913096695226
632,1788,filledblack or african americanwhite_,1210,0.3534675615212528
680,1940,filledblack or african americanwhite_,1310,0.35051546391752575
738,2082,filledblack or african americanwhite_,1410,0.35446685878962536
787,2233,filledblack or african americanwhite_,1510,0.35244066278549036
840,2380,filledblack or african americanwhite_,1610,0.35294117647058826
878,2542,filledblack or african americanwhite_,1710,0.34539732494099135
917,2703,filledblack or african americanwhite_,1810,0.33925268220495747
960,2860,filledblack or african americanwhite_,1910,0.3356643356643357
1016,3004,filledblack or african americanwhite_,2010,0.3382157123834887
1060,3160,filledblack or african americanwhite_,2110,0.33544303797468356
1098,3322,filledblack or african americanwhite_,2210,0.3305237808549067
1141,3479,filledblack or african americanwhite_,2310,0.32796780684104626
1180,3640,filledblack or african americanwhite_,2410,0.3241758241758242
1221,3799,filledblack or african americanwhite_,2510,0.32140036851803105
1267,3953,filledblack or african americanwhite_,2610,0.32051606374905134
1319,4101,filledblack or african americanwhite_,2710,0.32162887100707144
1371,4249,filledblack or african americanwhite_,2810,0.322664156272064
1419,4401,filledblack or african americanwhite_,2910,0.3224267211997273
1462,4558,filledblack or african americanwhite_,3010,0.32075471698113206
1499,4721,filledblack or african americanwhite_,3110,0.31751747511120526
1532,4888,filledblack or african americanwhite_,3210,0.31342062193126025
1572,5048,filledblack or african americanwhite_,3310,0.3114104595879556
1607,5213,filledblack or african americanwhite_,3410,0.3082677920583157
1650,5370,filledblack or african americanwhite_,3510,0.30726256983240224
1700,5520,filledblack or african americanwhite_,3610,0.3079710144927536
1742,5678,filledblack or african americanwhite_,3710,0.3067981683691441
1788,5832,filledblack or african americanwhite_,3810,0.3065843621399177
1832,5988,filledblack or african americanwhite_,3910,0.3059452237808951
1885,6135,filledblack or african americanwhite_,4010,0.3072534637326813
1917,6303,filledblack or african americanwhite_,4110,0.30414088529271777
1967,6453,filledblack or african americanwhite_,4210,0.3048194638152797
2008,6612,filledblack or african americanwhite_,4310,0.30369026013309136
2053,6767,filledblack or african americanwhite_,4410,0.3033840697502586
2089,6931,filledblack or african americanwhite_,4510,0.30139950945029576
2124,7096,filledblack or african americanwhite_,4610,0.2993235625704622
2169,7251,filledblack or african americanwhite_,4710,0.2991311543235416
2211,7409,filledblack or african americanwhite_,4810,0.2984208395195033
2246,7574,filledblack or african americanwhite_,4910,0.2965407974650119
