size intersection,size union,state,k,mean JI
1,19,filledfemalemale_,10,0.05263157894736842
21,199,filledfemalemale_,110,0.10552763819095477
32,388,filledfemalemale_,210,0.08247422680412371
60,560,filledfemalemale_,310,0.10714285714285714
75,745,filledfemalemale_,410,0.10067114093959731
91,929,filledfemalemale_,510,0.09795479009687837
115,1105,filledfemalemale_,610,0.10407239819004525
138,1282,filledfemalemale_,710,0.10764430577223089
157,1463,filledfemalemale_,810,0.10731373889268626
183,1637,filledfemalemale_,910,0.1117898594990837
193,1827,filledfemalemale_,1010,0.1056376573617953
212,2008,filledfemalemale_,1110,0.10557768924302789
240,2180,filledfemalemale_,1210,0.11009174311926606
260,2360,filledfemalemale_,1310,0.11016949152542373
274,2546,filledfemalemale_,1410,0.10761979575805185
291,2729,filledfemalemale_,1510,0.10663246610480029
302,2918,filledfemalemale_,1610,0.10349554489376285
314,3106,filledfemalemale_,1710,0.10109465550547328
336,3284,filledfemalemale_,1810,0.1023142509135201
356,3464,filledfemalemale_,1910,0.10277136258660508
376,3644,filledfemalemale_,2010,0.10318331503841932
399,3821,filledfemalemale_,2110,0.10442292593561894
418,4002,filledfemalemale_,2210,0.10444777611194403
437,4183,filledfemalemale_,2310,0.10447047573511833
460,4360,filledfemalemale_,2410,0.10550458715596331
472,4548,filledfemalemale_,2510,0.10378188214599825
497,4723,filledfemalemale_,2610,0.10522972686851577
513,4907,filledfemalemale_,2710,0.10454452822498471
527,5093,filledfemalemale_,2810,0.10347535833496957
543,5277,filledfemalemale_,2910,0.10289937464468447
560,5460,filledfemalemale_,3010,0.10256410256410256
575,5645,filledfemalemale_,3110,0.10186005314437556
588,5832,filledfemalemale_,3210,0.10082304526748971
602,6018,filledfemalemale_,3310,0.10003323363243602
637,6183,filledfemalemale_,3410,0.10302442180171438
656,6364,filledfemalemale_,3510,0.10307982401005657
668,6552,filledfemalemale_,3610,0.10195360195360195
679,6741,filledfemalemale_,3710,0.10072689511941849
690,6930,filledfemalemale_,3810,0.09956709956709957
710,7110,filledfemalemale_,3910,0.09985935302390998
728,7292,filledfemalemale_,4010,0.09983543609434997
738,7482,filledfemalemale_,4110,0.09863672814755413
752,7668,filledfemalemale_,4210,0.0980699008868023
769,7851,filledfemalemale_,4310,0.09794930582091453
788,8032,filledfemalemale_,4410,0.09810756972111553
811,8209,filledfemalemale_,4510,0.09879400657814594
828,8392,filledfemalemale_,4610,0.09866539561487131
844,8576,filledfemalemale_,4710,0.09841417910447761
857,8763,filledfemalemale_,4810,0.0977975579139564
878,8942,filledfemalemale_,4910,0.09818832475956162
